Id;Name;JapName;Shirt;ShirtNational;Country;Height;Weight;Age
46310;Filipe Augusto;フィリピ アウグスト;F. AUGUSTO;F. AUGUSTO;146;183;76;30
46314;Roberson;ホベルソン;ROBERSON;ROBERSON;146;181;72;34
46315;Matheus Cavichioli;マテウス カヴィキオーリ;MATHEUS;MATHEUS;146;192;86;37
46321;Felipe Azevedo;フェリピ アゼヴェド;F.AZEVEDO;F.AZEVEDO;146;174;74;32
46326;Willian Rocha;ウィリアン ホーシャ;ROCHA;ROCHA;146;186;86;34
46331;Renato;ヘナト;RENATO;RENATO;146;181;75;33
46332;Renê;ヘネ;RENÊ;RENÊ;146;174;71;31
46334;Rithely;ヒチェーリ;RITHELY;RITHELY;146;174;73;32
46338;Reinaldo;ヘイナウド;REINALDO;REINALDO;146;178;74;34
46349;João Paulo;ジョン パウロ;JOAO PAULO;JOAO PAULO;146;177;69;38
46350;Nikão;ニコン;NIKAO;NIKAO;146;174;75;31
46351;Cicinho;シシーニョ;CICINHO;CICINHO;199;168;65;35
46357;Bruno Nunes;ブルーノ ヌネス;BRUNO NUNES;BRUNO NUNES;146;185;80;33
46360;João Paulo;ジョアン パウロ;JOÃO PAULO;JOÃO PAULO;146;173;72;37
46362;Renê Júnior;ヘネ ジュニオール;RENÊ JR.;RENÊ JR.;146;181;75;34
46364;Nadson;ナジソン;NADSON;NADSON;146;171;69;34
46368;Vanderlei;ジョルジ アマラウ;VANDERLEI;VANDERLEI;146;195;86;39
46372;Willian Farias;ウィリアン ファリアス;WILLIAN FARIAS;WILLIAN FARIAS;146;178;75;34
46373;Everton Ribeiro;エヴェルトン ヒベイロ;E.RIBEIRO;E.RIBEIRO;146;174;69;34
46377;Rafael Martins;ハファエウ マルチンス;RAFAEL MARTINS;RAFAEL MARTINS;146;190;79;32
46379;Luccas Claro;ルーカス クラロ;LUCCAS CLARO;LUCCAS CLARO;146;182;89;32
46386;Rafa Silva;ラファエル シルバ;R.SILVA;R.SILVA;146;179;73;31
46387;Vina;ヴィニシウス ゴエス;VINICIUS GOES;VINICIUS GOES;146;177;75;32
46389;Júnior Urso;ジュニオール ウルソ;JR. URSO;JR. URSO;146;183;82;34
46391;Vaná Alves;ヴァナ;VANÁ ALVES;VANÁ ALVES;146;194;88;32
46402;Rhayner;ハイネル;RHAYNER;RHAYNER;146;172;64;33
46404;Auremir;アウレミール;AUREMIR;AUREMIR;146;174;64;32
46413;Rogério;ホジェリオ;ROGERIO;ROGERIO;146;174;66;33
46414;João Ananias;ジョアン アナニアス;JOAO ANANIAS;JOAO ANANIAS;146;174;68;32
46418;Licá;リカ;LICÁ;LICÁ;228;181;70;35
46427;S. Vitória;スティーヴン ヴィトーリア;S. VITÓRIA;S. VITÓRIA;110;195;86;36
46431;Eduardo;カルロス エドゥアルド;EDUARDO;EDUARDO;146;184;77;34
46440;Ricardo Ribeiro;リカルド リベイロ;RICARDO R.;RICARDO R.;228;183;75;33
46453;Renato Santos;レナト サントス;R. SANTOS;R. SANTOS;228;175;70;32
46456;N. Ghilas;ナビル ジラス;GHILAS;GHILAS;44;183;75;33
46464;R. Amalfitano;ロマン アマルフィタノ;AMALFITANO;AMALFITANO;208;175;71;34
46466;A. Mandi;イーサ マンディ;MANDI;MANDI;44;184;78;32
46472;G. Courtet;ガエタン クルテ;COURTET;COURTET;208;180;73;34
46481;W. Khazri;ワフビ ハズリ;KHAZRI;KHAZRI;92;182;76;32
46487;F. Thauvin;フロリアン トーヴァン;THAUVIN;THAUVIN;208;179;70;30
46490;J. Faussurier;ジュリアン フォスリエ;FAUSSURIER;FAUSSURIER;208;173;70;36
46493;F. N'Sakala;ファブリス エンサカラ;NSAKALA;NSAKALA;55;178;69;33
46498;D. Sidibé;ジブリル シディベ;SIDIBE;SIDIBE;208;182;71;31
46507;A. Le Fondre;アダム ル フォンドル;LE FONDRE;LE FONDRE;204;180;73;37
46527;D. Potts;ダニエル ポッツ;POTTS;POTTS;204;173;76;29
46531;A. Lallana;アダム ララーナ;LALLANA;LALLANA;204;172;73;35
46536;J. Ward-Prowse;ジェームズ ウォード プラウズ;WARD-PROWSE;WARD-PROWSE;204;177;68;29
46538;J. Stephens;ジャック スティーブンス;STEPHENS;STEPHENS;204;185;75;29
46539;M. Stevanović;ミロスラフ ステヴァノヴィッチ;STEVANOVIĆ;STEVANOVIĆ;198;180;72;33
46541;D. Odoi;デニス オドイ;ODOI;ODOI;64;178;72;35
46546;G. Milanov;ジョルジ ミラノフ;MILANOV;G. MILANOV;199;184;74;31
46551;E. Tibi;エイタン ティビ;TIBI;TIBI;189;185;81;36
46552;N. Bitton;ニル ビトン;BITTON;BITTON;189;196;80;32
46553;S. Lung Jr.;シルヴュ ルング;LUNG JR.;LUNG JR.;229;189;84;34
46554;V. Chiricheş;ヴラド キリケシュ;CHIRICHES;CHIRICHES;229;184;75;34
46557;A. Chipciu;アレクサンドル キプチュ;CHIPCIU;CHIPCIU;229;175;68;34
46564;V. Darida;ヴラディミル ダリダ;DARIDA;DARIDA;202;172;65;33
46570;V. Yotún;ビクトル ジョトゥン;YOTUN;YOTUN;151;171;71;33
46577;G. González;ジャンカルロ ゴンサレス;GONZALEZ;GONZÁLEZ;112;186;77;35
46579;Y. Tejeda;ジェルツィン テヘダ;TEJEDA;TEJEDA;112;179;68;31
46583;A. Lozano;アントニー ロサーノ;LOZANO;LOZANO;121;183;74;30
46598;J. Butland;ジャック バットランド;BUTLAND;BUTLAND;204;196;95;30
46599;K. Fortounis;コスタス フォルトゥニス;FORTOUNIS;FORTOUNIS;211;183;70;31
46604;H. Lindner;ハインツ リンドナー;LINDNER;LINDNER;194;187;80;33
46606;Magno Cruz;マギノ クルズ;MAGNO;MAGNO;146;176;79;35
46608;Diego Oliveira;ディエゴ オリヴェイラ;D. OLIVEIRA;D. OLIVEIRA;146;179;78;33
46611;Matheus Dória;;DORIA;DORIA;124;188;82;29
46613;Bonfim;ボンフィン;BONFIM;BONFIM;146;188;90;32
46614;Lucas Silva;セザリノ マヌエル;LUCAS SILVA;LUCAS SILVA;146;181;80;30
46623;Moisés;モイゼス;MOISÉS;MOISÉS;146;184;76;35
46626;Romarinho;;ROMARINHO;ROMARINHO;146;176;72;33
46628;Tiago Volpi;チアゴ ヴォウピ;VOLPI;VOLPI;146;189;83;33
46630;Bruno Uvini;ブルーノ ウヴィニ;BRUNO UVINI;BRUNO UVINI;146;187;84;32
46635;G. Fernández;ギジェルモ フェルナンデス;FERNANDEZ;FERNANDEZ;144;176;75;32
46637;M. Icardi;マウロ イカルディ;ICARDI;ICARDI;144;181;75;30
46641;Fernando Canesin;フェルナンド カネジン;FERNANDO;FERNANDO;146;174;70;31
46642;D. Praet;デニス プラート;PRAET;PRAET;197;181;78;29
46643;J. Lukaku;ジョルダン ルカク;LUKAKU;LUKAKU;197;180;83;29
46647;T. Meunier;トマ ムニエ;MEUNIER;MEUNIER;197;190;82;32
46648;R. Fährmann;ラルフ フェールマン;FÄHRMANN;FÄHRMANN;210;197;95;35
46649;Sergio Escudero;エスクデロ;ESCUDERO;ESCUDERO;236;176;67;34
46650;L. Unnerstall;ラース ウナーシュタル;UNNERSTALL;UNNERSTALL;210;198;100;33
46651;M. Höger;シャビィ ペドレル;HÖGER;HÖGER;210;182;83;34
46652;J. Hansen;イェスパー ハンセン;HANSEN;HANSEN;203;188;78;38
46666;Iago Aspas;イアゴ アスパス;IAGO ASPAS;IAGO ASPAS;236;176;67;36
46667;Hugo Mallo;ウーゴ マジョ;HUGO MALLO;HUGO MALLO;236;174;69;32
46671;Álex López;;ÁLEX LÓPEZ;ÁLEX LÓPEZ;236;178;69;35
46678;S. Bryzgalov;セルゲイ ブリズガロフ;BRYZGALOV;BRYZGALOV;230;182;76;31
46694;N. Stanciu;ニコラエ スタンチュ;STANCIU;STANCIU;229;170;63;30
46702;J. Murphy;ジェイムズ マーフィー;MURPHY;MURPHY;232;175;64;34
46703;H. Ojamaa;ヘンリク オヤマー;OJAMAA;OJAMAA;205;176;77;32
46708;S. Hutchinson;ショーン ハッチンソン;HUTCHINSON;HUTCHINSON;204;188;80;33
46716;L. Bacchetti;;BACCHETTI;BACCHETTI;215;194;84;30
46720;I. Traoré;イスマエル トラオレ;TRAORÉ;I. TRAORE;56;184;87;37
46722;M. Yattara;モハメド ヤッタラ;YATTARA;YATTARA;65;185;76;30
46723;A. N'Doumbou;アレクサンデル エンドゥンブ;QIAN J.G.;QIAN J.G.;62;174;66;31
46724;G. Charbonnier;ガエタン シャルボニエ;CHARBONNIER;CHARBONNIER;208;188;80;35
46725;R. Grange;ロマン グランジュ;GRANGE;GRANGE;208;177;71;35
46731;Rúben Ribeiro;ルーベン リベイロ;RUBEN RIBEIRO;RUBEN RIBEIRO;228;175;67;36
46732;N. Faiz;ナズミ ファイズ マンソル;NAZMI FAIZ;NAZMI FAIZ;21;166;56;29
46737;F. Hanin;フロラン アナン;HANIN;HANIN;208;177;72;33
46751;André André;アンドレ アンドレ;A. ANDRÉ;A. ANDRÉ;228;174;72;33
46756;Uillian Correia;ウィリアン コヘイア;UILLIAN CORREIA;UILLIAN CORREIA;146;184;78;34
46761;Paulo Oliveira;パウロ オリヴェイラ;P. OLIVEIRA;P. OLIVEIRA;228;187;82;31
46764;Marco Matias;マルコ マティアス;MATIAS;MATIAS;228;177;67;34
46778;Paulinho;パウリーニョ;PAULINHO;PAULINHO;228;176;70;32
46779;Álvaro Giménez;アルバロ ヒメネス;GIMÉNEZ;GIMÉNEZ;236;183;83;32
46780;Rubén Pardo;ルベン パルド;RUBÉN PARDO;RUBÉN PARDO;236;181;75;31
46787;R. Quioto;ロメル キオト;QUIOTO;QUIOTO;121;180;78;32
46788;Ruiz de Galarreta;ルイス デ ガラレタ;R.DE GALARRETA;R.DE GALARRETA;236;175;70;30
46812;Lucas João;ルーカス ジョアン;JOAO;JOAO;45;193;80;30
46815;Ederson;エデルソン モラエス;EDERSON M.;EDERSON M.;146;188;86;30
46816;Diego Lopes;ジエゴ ロピス;D. LOPES;D. LOPES;146;171;64;29
46819;Ricardo Pereira;リカルド ペレイラ;RICARDO;RICARDO;228;175;70;30
46825;E. Can;エムレ ジャン;EMRE CAN;CAN;210;186;82;29
46826;T. Fountas;タクシアルヒス フンタス;FOUNTAS;FOUNTAS;211;170;65;28
46828;Paco Alcácer;パコ アルカセル;PACO ALCACER;PACO ALCÁCER;236;175;71;30
46832;Juan Carlos Real;フアン カルロス;J. C. REAL;J. C. REAL;236;183;73;32
46833;Jonathan Viera;ジョナタン ビエラ;VIERA;VIERA;236;171;67;34
46834;Gerard Deulofeu;デウロフェウ;DEULOFEU;DEULOFEU;236;177;73;29
46835;Roberto Torres;ロベルト トーレス;R. TORRES;R. TORRES;236;178;72;34
46836;D. Čop;ドゥイェ チョプ;DUJE ČOP;DUJE ČOP;200;184;72;33
46840;N. Powell;ニック パウエル;POWELL;POWELL;204;183;65;29
46842;M. Weiser;ミッチェルエリヤー ヴァイザー;WEISER;WEISER;210;177;70;29
46843;R. Neustädter;ロマン ノイシュテッター;NEUSTÄDTER;NEUSTÄDTER;230;188;81;35
46845;D. Malone;ディオン マローネ;MALONE;MALONE;139;185;85;34
46849;Garry Rodrigues;ガリー ロドリゲス;RODRIGUES;RODRIGUES;51;173;71;33
46850;J. Veltman;ヨエル フェルトマン;VELTMAN;VELTMAN;224;184;75;31
46852;S. Denswil;ステファノ デンスウィル;DENSWIL;DENSWIL;139;188;76;30
46854;M. van der Hart;;VAN DER HART;VAN DER HART;224;188;91;29
46857;T. Lam;トーマス ラム;LAM;LAM;207;188;76;30
46858;T. Kongolo;テレンス コンゴロ;KONGOLO;KONGOLO;224;188;70;29
46859;T. Vilhena;トニー フィリェナ;VILHENA;VILHENA;224;175;74;28
46860;O. Elabdellaoui;オマル エラブデラウィ;ELABDELLAOUI;ELABDELLAOUI;226;179;72;32
46864;F. Kostić;フィリプ コスティッチ;KOSTIĆ;KOSTIĆ;303;184;82;31
46865;K. Nordfeldt;クリストファー ノルドフェルト;NORDFELDT;NORDFELDT;237;190;85;34
46866;M. de Roon;マルテン デ ローン;DE ROON;DE ROON;224;185;76;32
46867;M. Uth;マルク アレクサンデル ウート;UTH;UTH;210;185;72;32
46873;E. Hooi;エルソン ホーイ;HOOI;HOOI;140;169;64;32
46879;M. Depay;メンフィス デパイ;MEMPHIS;MEMPHIS;224;178;78;29
46880;J. Locadia;ユルゲン・ロカディア;LOCADIA;LOCADIA;140;189;87;29
46888;N. Röseler;ニルス レゼラー;RÖSELER;RÖSELER;210;190;84;31
46894;Y. Ayoub;ヤシン アユブ;AYOUB;AYOUB;76;174;70;29
46896;B. Darri;ブラヒム ダリ;DARRI;DARRI;224;175;70;29
46910;M. Trotta;マルチェッロ トロッタ;TROTTA;TROTTA;215;188;85;31
46913;Marquinhos Pedroso;;M.PEDROSO;M.PEDROSO;146;175;71;30
46917;Douglas Santos;ドウグラス サントス;DOUGLAS SANTOS;DOUGLAS SANTOS;146;175;69;29
46919;João Denoni;ジョアン デノーニ;JOAO DENONI;JOAO DENONI;146;178;75;29
46925;Gustavo Henrique;グスタヴォ エンヒキ;GUSTAVO H.;GUSTAVO H.;146;194;89;30
46929;D. Williams;デリック ウィリアムズ;WILLIAMS;WILLIAMS;214;180;75;30
46941;R. Haps;リドヘシアノ ハプス;HAPS;HAPS;139;175;66;30
46946;T. Watt;アンソニー ワット;WATT;WATT;232;186;78;30
46963;Nilson Júnior;ニウソン ジュニオール;NILSON;NILSON;146;190;82;32
46967;R. Bennett;ライアン ベネット;BENNETT;BENNETT;204;188;90;33
46969;T. Kaminski;トーマス カミンスキ;KAMINSKI;KAMINSKI;197;190;80;31
46975;S. Henderson;スティーヴン ヘンダーソン;HENDERSON;HENDERSON;214;188;87;35
46978;B. Engels;ビョルン エンヘルス;ENGELS;ENGELS;197;194;83;29
46979;B. Verstraete;ビルヘル ヴェルストラーテ;B. VERSTRAETE;B. VERSTRAETE;197;174;65;29
46981;I. Kutepov;イリヤ クテポフ;KUTEPOV;KUTEPOV;230;192;84;30
46984;C. Vincent;クリストフ ヴァンサン;VINCENT;VINCENT;208;178;74;31
46987;Y. Benzia;ヤシヌ ベンジア;BENZIA;BENZIA;44;178;76;29
46988;P. Nardi;ポール ナルディ;NARDI;NARDI;208;188;79;29
46989;J. Jeanvier;ジュリアン ジャンヴィエ;JEANVIER;JEANVIER;65;185;84;31
46990;F. Raspentino;フロリアン ラスペンティノ;RASPENTINO;RASPENTINO;208;179;73;34
46992;L. Azouni;ラリー アズニ;AZOUNI;AZOUNI;92;176;67;29
46994;W. Jobello;ウェスレイ ジョベロ;JOBELLO;JOBELLO;208;180;68;29
46995;P. Boumal;ペトリュス ブマル;PETRUS;PETRUS;50;177;74;30
46996;S. Prcić;サニン プルチッチ;PRCIĆ;PRCIĆ;198;181;73;30
47001;O. Tannane;ウサマ タンナーヌ;TANNANE;TANNANE;76;178;80;29
47002;H. Ziyech;ハキム ジヤシュ;ZIYECH;ZIYECH;76;181;68;30
47005;A. Hegazy;アーメド ヘガジ;HEGAZI;HEGAZI;58;193;83;32
47006;I. Mbaye;イブラヒマ エンバイ;MBAYE;MBAYE;83;188;70;29
47007;A. Duncan;アルフレッド ダンカン;DUNCAN;DUNCAN;64;178;78;30
47008;S. Longo;サムエーレ ロンゴ;LONGO;LONGO;215;186;80;31
47011;A. Florenzi;アレッサンドロ フロレンツィ;FLORENZI;FLORENZI;215;173;67;32
47012;N. Giannetti;ニッコロー ジャンネッティ;GIANNETTI;GIANNETTI;215;181;73;32
47016;A. McCarthy;アレックス マッカーシー;MCCARTHY;MCCARTHY;204;193;79;34
47023;S. Morrison;ショーン モリソン;MORRISON;MORRISON;204;194;82;32
47029;Hélder Lopes;エウデル ロペス;H. LOPES;H. LOPES;228;179;67;34
47032;Jefferson;ジェフェルソン;JEFFERSON;JEFFERSON;146;178;74;35
47034;Luan;ルアン;LUAN;LUAN;146;184;84;35
47046;A. Thomasson;アドリアン トマソン;THOMASSON;THOMASSON;208;177;72;30
47049;R. Ghezzal;ラシド ゲザル;GHEZZAL;GHEZZAL;44;182;65;31
47050;A. Sané;アブドゥライ サネ;A. SANÉ;A. SANÉ;83;180;74;31
47051;A. Rabiot;アドリアン ラビオ;RABIOT;RABIOT;208;188;71;28
47052;S. Chhetri;スニル チェトリ;S. CHHETRI;S. CHHETRI;9;170;70;39
47055;C. Donis;フリストス ドニス;DONIS;DONIS;211;184;75;29
47059;B. Godeau;ブルーノ ゴドー;GODEAU;GODEAU;197;190;78;31
47061;M. Bruno;マッシモ ブルーノ;M. BRUNO;M. BRUNO;197;178;72;30
47063;T. Letschert;ティモ レチェルト;LETSCHERT;LETSCHERT;224;188;75;30
47068;M. Lowton;マシュー ロートン;LOWTON;LOWTON;204;180;78;34
47070;L. Shaw;ルーク ショー;SHAW;SHAW;204;178;75;28
47072;S. Rybalka;セルゲイ リバルカ;RYBALKA;RYBALKA;239;176;70;33
47076;A. Cornelius;アンドレアス コルネリウス;CORNELIUS;CORNELIUS;203;193;91;30
47086;S. Uçan;サリヒ ウチャン;SALIH UÇAN;SALIH UÇAN;190;182;65;29
47087;L. Erwin;リー アーウィン;ERWIN;ERWIN;232;188;80;29
47089;N. Devlin;ニッキー デヴリン;DEVLIN;DEVLIN;232;183;70;30
47093;M. Dijks;ミシェル ダイクス;DIJKS;DIJKS;224;194;90;30
47102;Reniê;ヘニエ;RENIE;RENIE;146;183;80;34
47103;Patric;パトリック;PATRIC;PATRIC;146;189;82;36
47105;Sassá;サッサ;SASSA;SASSA;146;174;75;29
47114;Bruno Peres;ブルーノ ペリス;PERES;PERES;146;178;72;33
47115;Leandrinho;レアンドリーニョ;LEANDRINHO;LEANDRINHO;146;178;70;30
47124;Luiz Gustavo;ルイズ グスタヴォ;LUIZ GUSTAVO;LUIZ GUSTAVO;146;182;70;29
47128;Rafael Tolói;ハファエウ トロイ;TOLOI;TOLOI;215;185;75;33
47129;João Schmidt;ジョアン シミッチ;J.SCHMIDT;J.SCHMIDT;146;183;79;30
47131;Álvaro Arroyo;アルバロ アローヨ;A. ARROYO;A. ARROYO;236;180;71;35
47132;M. Scozzarella;マッテオ スコッツァレッラ;SCOZZARELLA;SCOZZARELLA;215;170;68;35
47134;Danilo Avelar;ダニーロ アヴェラル;D. AVELAR;D. AVELAR;146;185;79;34
47136;L. Castro;ルーカス カストロ;CASTRO;CASTRO;144;182;76;34
47137;Anselmo;アンセウモ;DE MORAES;DE MORAES;146;182;80;34
47143;W. Falcone;ウラディミーロ ファルコーネ;FALCONE;FALCONE;215;195;85;28
47145;C. Gytkjær;クリスティアン ギトケア;GYTKJAER;GYTKJAER;203;185;77;33
47147;D. Roef;ダヴィ ルフ;ROEF;ROEF;197;187;84;29
47151;D. Douline;ダヴィド ドゥリヌ;DOULINE;DOULINE;208;181;80;30
47152;B. Dabo;ブライヤン ダボ;B. DABO;B. DABO;48;187;79;31
47158;K. Mayi;ケヴィン メイ;MAYI;MAYI;62;182;76;30
47160;A. Gianniotis;アンドレアス ジャンニョティス;GIANNIOTIS;GIANNIOTIS;211;190;80;31
47162;S. Kolašinac;セアド コラシナツ;KOLAŠINAC;KOLAŠINAC;198;183;86;30
47175;I. Cofie;イサーク コフィー;COFIE;COFIE;64;184;75;32
47176;A. Stoian;アドリアン ストヤン;STOIAN;STOIAN;229;178;66;32
47178;L. Capezzi;レオナルド カペッツィ;CAPEZZI;CAPEZZI;215;178;70;28
47179;P. Dybala;パウロ ディバラ;DYBALA;DYBALA;144;177;78;30
47182;A. Ragusa;アントニーノ ラグーザ;RAGUSA;RAGUSA;215;183;77;33
47183;G. Brugman;ガストン ブルグマン;BRUGMAN;BRUGMAN;152;178;75;31
47189;T. Švedkauskas;トマス シュヴェドカウスカス;SVEDKAUSKAS;SVEDKAUSKAS;219;187;80;29
47190;A. Romagnoli;アレッシオ ロマニョーリ;ROMAGNOLI;ROMAGNOLI;215;185;78;28
47194;M. Migliorini;マルコ ミッリョリーニ;MIGLIORINI;MIGLIORINI;215;193;86;31
47195;A. Gomis;アルフレッド ゴミス;GOMIS;GOMIS;83;196;83;30
47196;Willyan;;WILLYAN;WILLYAN;146;169;64;29
47200;J. Storch;ヤンニク ストルク;STORCH;STORCH;203;189;80;30
47203;O. Onazi;オジェニ オナジ;ONAZI;ONAZI;80;173;73;31
47204;B. Balaj;ベキム バライ;BALAJ;BALAJ;191;188;78;32
47205;R. Netfullin;;NETFULLIN;NETFULLIN;230;183;75;30
47207;L. Đorđević;ルカ ジョルジェヴィッチ;ĐORĐEVIĆ;ĐORĐEVIĆ;304;185;74;29
47209;S. Al Shehri;サレー アル シェフリ;ALSHEHRI;ALSHEHRI;31;182;77;30
47210;V. Sasso;ヴァンサン サソ;SASSO;SASSO;208;190;83;32
47212;Dieguinho;ジエギーニョ;DIEGUINHO;DIEGUINHO;146;178;72;31
47215;Rui Silva;ルイ シウヴァ;RUI SILVA;RUI SILVA;228;191;91;29
47220;A. Hassan;アハメド ハッサン;A. HASSAN;A. HASSAN;58;191;85;30
47224;F. Venâncio;フェデリコ ヴェナンシオ;F. VENÂNCIO;F. VENÂNCIO;228;186;81;30
47229;E. Kaş;エルカン カシュ;ERKAN KAŞ;ERKAN KAŞ;190;183;78;32
47232;B. Siegrist;ベンヤミン ジークリスト;SIEGRIST;SIEGRIST;238;196;97;31
47233;M. Fraser;マーカス フレイザー;FRASER;FRASER;232;182;70;29
47237;P. Gazzaniga;パウロ ガッサニーガ;GAZZANIGA;GAZZANIGA;144;196;90;31
47238;N. Clyne;ナサニエル クライン;CLYNE;CLYNE;204;175;67;32
47239;C. Yacob;クラウディオ ジャコブ;YACOB;YACOB;144;181;77;35
47241;Ximo Navarro;シモ ナバーロ;X. NAVARRO;X. NAVARRO;236;176;75;33
47242;Kepa Arrizabalaga;ケパ;ARRIZABALAGA;ARRIZABALAGA;236;186;89;29
47243;Etxeberría;エチェベリア;MARKEL;MARKEL;236;180;70;28
47244;Rafinha;ラフィーニャ;RAFINHA;RAFINHA;146;174;71;30
47248;Léo Baptistão;レオ バプチストン;LEO BAPTISTAO;LEO BAPTISTAO;146;185;74;31
47249;Javi Ros;ハビ ロス;JAVI ROS;JAVI ROS;236;173;68;33
47250;Adrián;アドリアン;ADRIÁN;ADRIÁN;236;190;80;36
47252;C. Lykogiannis;ハラランポス ルコヤニス;LYKOGIANNIS;LYKOGIANNIS;211;190;87;30
47261;Óliver Torres;オリベル トーレス;ÓLIVER T.;ÓLIVER;236;175;67;29
47262;Javier Manquillo;ハビ マンキージョ;MANQUILLO;MANQUILLO;236;178;69;29
47267;S. Ubilla;セバスティアン ウビージャ;UBILLA;UBILLA;147;172;68;33
47275;H. Sacko;ハディ サコ;SACKO;SACKO;73;183;76;29
47276;A. Bosetti;アレクシ ボゼッティ;BOSETTI;BOSETTI;208;172;65;30
47277;D. Del Fabro;デル ファブロ;DEL FABRO;DEL FABRO;215;190;75;28
47279;M. Benassi;マルコ ベナッシ;BENASSI;BENASSI;215;184;80;29
47282;Jonatan Lucca;ジョナタン ルッカ;J. LUCCA;J. LUCCA;146;184;76;29
47283;J. Proctor;ジェイミー プロクター;PROCTOR;PROCTOR;204;188;78;31
47285;T. Carroll;トム キャロル;CARROLL;CARROLL;204;177;71;31
47286;J. Pickford;ジョーダン ピックフォード;PICKFORD;PICKFORD;204;185;77;29
47287;H. Kane;ハリー ケイン;KANE;KANE;204;188;81;30
47288;C. Chambers;カラム チェインバース;CHAMBERS;CHAMBERS;204;182;69;28
47298;José Mari;ホセ マリ;JOSE MARI;JOSE MARI;236;182;71;36
47300;Marc Fernández;;M. FERNANDEZ;M. FERNANDEZ;236;179;74;33
47301;F. Olinga;ファブリス オリンガ;OLINGA;OLINGA;50;172;66;27
47305;D. Machís;ダルウィン マチス;D.MACHIS;MACHIS;153;171;71;30
47306;A. Finnbogason;アルフレド フィンボガソン;FINNBOGASON;FINNBOGASON;213;184;80;34
47308;Y. Mokhtar;ユネス モフタル;MOKHTAR;MOKHTAR;76;177;75;32
47315;Lucas Lima;ルーカス リマ;LIMA;LIMA;146;179;76;32
47318;Victor Ferraz;ホベルチ アブレウ;VICTOR FERRAZ;VICTOR FERRAZ;146;174;74;35
47320;Claudinei;クラウジネイ;CLAUDINEI;CLAUDINEI;146;172;70;35
47321;Elsinho;エウシーニョ;ELSINHO;ELSINHO;146;180;78;34
47324;Alemão;アレマォン;ALEMAO;ALEMAO;146;190;84;37
47334;S. Bahoken;ステファン バオケン;BAHOKEN;BAHOKEN;50;185;88;31
47335;V. Eysseric;ヴァランタン イセリック;EYSSERIC;EYSSERIC;208;181;73;31
47336;M. Hassen;ムエズ アセン;HASSEN;HASSEN;92;184;70;28
47348;Pedro Geromel;サンチ アマラウ;GEROMEL;GEROMEL;146;190;84;38
47357;K. Roos;ケレ ロース;ROOS;ROOS;224;196;90;31
47359;V. Pálsson;グドラウグル パウルソン;PALSSON;PÁLSSON;213;186;84;32
47363;G. De Luca;デ ルーカ;G. DE LUCA;G. DE LUCA;215;168;70;32
47374;P. Zieliński;ピオトル ジエリニスキ;ZIELINSKI;ZIELIŃSKI;227;180;75;29
47375;J. Egan;ジョン イーガン;EGAN;EGAN;214;185;75;31
47376;L. Andersen;ルーカス アンデルセン;ANDERSEN;ANDERSEN;203;184;73;29
