Id;Name;JapName;Shirt;ShirtNational;Commentary;Country;Country2;Height;Weight;Age;Foot;PlayingStyle;POS;GK;CB;LB;RB;DMF;CMF;LMF;RMF;AMF;LWF;RWF;SS;CF;OffensiveAwareness;BallControl;Dribbling;TightPossession;LowPass;LoftedPass;Finishing;Heading;PlaceKicking;Curl;Speed;Acceleration;KickingPower;Jump;PhysicalContact;Balance;Stamina;DefensiveAwareness;BallWinning;Aggression;GKAwareness;GKCatching;GKClearing;GKReflexes;GKReach;WeakFootUsage;WeakFootAcc;Form;InjuryResistance;Reputation;PlayingAttitude;Trickster;MazingRun;SpeedingBullet;IncisiveRun;LongBallExpert;EarlyCross;LongRanger;ScissorsFeint;DoubleTouch;FlipFlap;MarseilleTurn;Sombrero;CrossOverTurn;CutBehindAndTurn;ScotchMove;StepOnSkillcontrol;HeadingSpecial;LongRangeDrive;Chipshotcontrol;LongRangeShot;KnuckleShot;DippingShots;RisingShots;AcrobaticFinishing;HeelTrick;FirstTimeShot;OneTouchPass;ThroughPassing;WeightedPass;PinpointCrossing;OutsideCurler;Rabona;NoLookPass;LowLoftedPass;GKLowPunt;GKHighPunt;LongThrow;GKLongThrow;PenaltySpecialist;GKPenaltySaver;Gamesmanship;ManMarking;TrackBack;Interception;AcrobaticClear;Captaincy;SuperSub;FightingSpirit;Celebration1;Celebration2;DribblingHunching;DribblingArmMove.;RunningHunching;RunningArmMovement;CornerKicks;FreeKicks;PenaltyKick;DribbleMotion;YouthClub;OwnerClub;ContractUntil;LoanUntil;MarketValue;NationalCaps;Legend;Hand;WinnerGoldenBall;EditName;EditBasics;EditPosition;EditPositions;EditAbilities;EditPlayerSkills;EditPlayingStyle;EditCOMPlayingStyles;EditMovements;Edit1;Edit2;Edit3;Edit4;Edit5;Edit6;Edit7;Value1;Value2;Value3;Value2020_1;Value2020_2;Appearance;ListBoots;ListGloves;InEditFile;OverallStats
52310;G. PARKIN;ギャビン パーキン;G. PARKIN;G. PARKIN;-1;80;0;170;72;28;False;0;11;0;0;0;0;0;0;0;0;1;0;0;2;1;72;79;84;60;74;72;76;65;79;76;77;80;76;69;68;60;73;41;67;49;40;40;40;40;40;4;4;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;37;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;73;0;False;74
52317;J. CROOKS;ジュニアス クルックス;J. CROOKS;J. CROOKS;-1;87;0;183;73;28;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;50;50;46;53;60;43;60;45;47;66;70;80;78;79;60;57;48;43;47;56;70;70;70;56;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;83;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;65;0;False;57
52318;D. MONTGOMERIE;デール モンゴメリー;D. MONTGOMERIE;D. MONTGOMERIE;-1;87;0;182;82;38;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;50;68;65;58;67;69;54;79;60;51;70;70;78;78;81;60;72;79;78;66;40;40;40;40;40;3;3;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;82;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;82;0;False;72
52319;E. GRIBBIN;エドワーズ グリビン;E. GRIBBIN;E. GRIBBIN;-1;87;0;190;78;30;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;53;66;68;58;71;74;64;72;62;65;69;68;75;76;74;60;75;74;70;66;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;33;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;68
52320;L. ROYAL;レオン ロイヤル;L. ROYAL;L. ROYAL;-1;87;0;175;72;32;False;0;1;0;2;0;1;1;1;0;1;0;0;0;0;0;60;69;70;58;69;69;65;69;62;57;71;72;71;71;69;60;76;68;79;66;40;40;40;40;40;3;3;7;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;67
52321;T. ASQUITH;テオボルト アスキス;T. ASQUITH;T. ASQUITH;-1;87;0;169;67;30;True;0;2;0;0;2;0;0;0;1;0;1;0;0;0;0;69;76;76;58;74;72;65;64;66;65;69;80;70;68;64;60;77;62;73;66;40;40;40;40;40;3;3;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;28;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;71
52322;F. MACY;フレイザー メイシー;F. MACY;F. MACY;-1;87;0;176;73;33;False;0;4;0;0;0;1;2;1;0;0;0;0;0;0;0;65;71;69;64;71;70;67;70;65;67;70;71;74;72;73;60;76;69;75;64;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;10;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;71
52323;F. DANDENIYA;フェリックス ダンデニヤ;F. DANDENIYA;F. DANDENIYA;-1;87;0;181;78;25;False;0;5;0;0;0;0;1;2;0;1;1;0;0;0;0;62;76;76;64;72;70;64;66;63;59;73;77;74;74;71;60;78;61;68;64;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;71;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;69
52324;A. SIMPSON;アーチー シンプソン;A. SIMPSON;A. SIMPSON;-1;87;0;160;54;27;False;0;8;0;0;0;0;0;1;1;1;2;0;0;1;0;69;79;83;64;77;72;71;59;72;76;71;85;74;69;63;60;76;40;65;64;40;40;40;40;40;3;3;5;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;43;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;73
52325;E. ANNIS;アーニー アニス;E. ANNIS;E. ANNIS;-1;87;0;179;72;26;False;0;8;0;0;0;0;0;1;0;0;2;0;0;1;0;71;79;79;64;79;78;63;64;73;74;75;77;74;69;72;60;76;40;65;64;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;51;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;72
52326;J. TOSHACK;ジョセリン トシャック;J. TOSHACK;J. TOSHACK;-1;87;0;182;76;35;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;76;78;76;60;72;68;74;74;66;62;73;75;72;78;80;60;79;40;74;49;40;40;40;40;40;3;3;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;73
52327;H. COLMAN;ハーヴィー コールマン;H. COLMAN;H. COLMAN;-1;87;0;173;73;32;False;0;11;0;0;0;0;0;0;0;0;1;0;0;2;1;71;73;75;60;69;69;71;69;68;70;76;75;72;73;68;60;73;40;70;49;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;29;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;69
52328;A. WHEATCROFT;アドルフ ウィートクロフト;A. WHEATCROFT;A. WHEATCROFT;-1;87;0;181;76;30;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;55;58;46;61;49;43;60;42;42;70;66;74;71;74;60;57;43;43;47;56;69;69;69;56;2;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;34;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;55
52329;E. TRIMMER;エゴン トリマー;E. TRIMMER;E. TRIMMER;-1;87;0;177;71;31;False;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;54;73;65;58;64;67;59;75;52;52;72;79;71;70;72;60;72;70;67;66;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;66
52330;F. HARDEN;フェイ ハーデン;F. HARDEN;F. HARDEN;-1;87;0;170;63;24;False;0;3;0;0;0;2;0;0;0;1;0;0;0;0;0;64;75;71;58;68;72;68;70;65;69;73;79;78;72;69;60;78;67;73;66;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;84;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;72
52331;B. MCCABE;ボリス マッケイブ;B. MCCABE;B. MCCABE;-1;87;0;175;70;28;True;0;5;0;0;1;0;1;2;1;0;1;0;0;0;0;68;77;76;64;74;77;70;69;69;72;69;70;77;69;68;60;78;65;79;64;40;40;40;40;40;2;3;7;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;15;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;73;0;False;73
52332;J. BREWER;ジェームズ ブルワー;J. BREWER;J. BREWER;-1;87;0;177;71;29;False;0;7;0;0;0;0;0;1;1;2;1;0;1;0;0;68;78;80;64;76;74;69;61;71;72;72;74;71;68;70;60;72;45;72;64;40;40;40;40;40;3;3;6;3;3;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;64;0;False;70
52989;H. RWAISHED;ハサン ルワイシド;H. RWAISHED;H. RWAISHED;-1;2;0;196;92;19;False;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;40;42;54;45;52;66;48;70;55;62;54;59;68;71;70;61;60;42;45;48;58;71;71;71;58;3;3;5;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;66;0;False;57
52990;T. WALEED;タヘル ワレード;T. WALEED;T. WALEED;-1;2;0;187;86;20;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;41;60;58;64;65;65;53;72;44;42;66;54;68;71;70;56;69;70;66;63;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;59
52991;A. MCDOWELL;アルダス マクダウェル;A. MCDOWELL;A. MCDOWELL;-1;3;0;179;73;18;False;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;42;61;57;59;54;64;47;69;49;53;64;70;71;68;76;55;52;70;69;68;40;40;40;40;40;3;3;8;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;58
52992;QIAN ZHENZHE;チェン ジェンジェ;QIAN ZHENZHE;QIAN ZHENZHE;-1;7;0;186;86;18;False;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;41;70;46;67;48;51;40;70;40;43;67;77;56;73;70;55;73;66;58;62;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;83;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;61;0;False;57
52993;CAO MINGBIAO;ツァオ ミンビャオ;CAO MINGBIAO;CAO MINGBIAO;-1;7;0;187;84;18;False;9;4;0;0;1;1;2;1;1;1;0;0;0;0;0;62;60;64;62;59;64;40;61;40;49;74;85;69;73;70;62;81;72;57;62;40;40;40;40;40;3;3;8;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;82;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;71;0;False;59
52994;A. VINER;アドルファス ヴィナー;A. VINER;A. VINER;-1;9;0;180;82;19;False;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0;53;64;66;64;68;72;56;68;59;60;67;78;71;68;72;61;72;66;61;57;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;33;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;64
52995;C. ADDINSELL;チェスター アディンセル;C. ADDINSELL;C. ADDINSELL;-1;10;0;178;76;17;True;14;8;0;0;0;0;1;1;1;0;2;0;0;1;0;67;73;67;77;63;70;66;62;67;71;67;70;61;60;71;56;64;64;72;75;40;40;40;40;40;4;4;8;3;3;1;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;66
52996;M. BAHA;マスウド バハ;M. BAHA;M. BAHA;-1;11;0;183;79;20;False;0;8;0;0;0;0;0;1;0;1;2;0;0;1;1;73;77;67;80;71;71;66;67;66;69;75;80;60;56;61;66;66;42;73;69;40;40;40;40;40;4;4;7;3;2;1;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;28;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;62;0;False;69
52997;I. BILLAH;イブラヒム ビラー;I. BILLAH;I. BILLAH;-1;12;0;178;81;20;True;0;6;0;0;0;0;0;0;2;0;0;1;0;0;0;70;70;72;67;67;69;71;67;71;66;73;79;62;63;71;70;68;44;65;64;40;40;40;40;40;3;3;6;2;2;1;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;10;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;72;0;False;67
52998;N. ABD AL RAHIM;ナイフ アブド アル ラヒム;N. ABD AL RAHIM;N. ABD AL RAHIM;-1;14;0;186;76;16;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;67;69;70;70;63;66;69;62;62;53;69;71;70;70;61;66;71;40;55;50;40;40;40;40;40;3;3;6;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;71;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;63;0;False;62
52999;M. AWAIS;マシャラフ アワス;M. AWAIS;M. AWAIS;-1;17;0;187;81;19;False;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2;70;65;65;64;62;68;64;73;65;65;69;68;71;71;70;58;71;40;69;69;40;40;40;40;40;3;3;5;3;2;1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;43;0;1;1;1;1;1;1;1;1;0;0;30.6.2024. 0:00:00;1.1.0001. 0:00:00;0;0;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;False;-1;0;0;0;73;0;False;63
